date,T850,T700,T500,Td850,Td700,KI,TT,CT,VT,SI,LI,CAPE,wind_shear
2021-10-02,20.373469999999998,10.435720000000003,-3.5741299999999683,1.996801457984816,1.0264557143250386,16.535137172309817,29.51853145798475,5.570931457984784,23.947599999999966,10.83039554389029,-10.0,554.0,8.926837725542574
2021-10-03,20.428500000000042,10.524200000000008,-3.561929999999961,2.1112469651972674,1.1102838361214253,16.68776080131869,29.663606965197232,5.673176965197229,23.990430000000003,10.742915330024402,-10.0,712.5,3.897262827183608
2021-10-04,21.622250000000008,10.284199999999998,-3.6941999999999666,1.9634163386663772,0.8311489416512927,17.826815280317646,30.97406633866632,5.657616338666344,25.316449999999975,10.009205006253922,-6.053125,242.125,3.888700308327874
2021-10-05,19.62243000000001,10.742639999999994,-4.097569999999962,1.7940364718318733,0.7797341071063215,15.55113057893817,29.611606471831806,5.891606471831835,23.71999999999997,10.868393510579551,-3.853125,154.125,6.736013008278486
2021-10-06,17.50305000000003,11.56660000000005,-2.44932,2.0956248713157493,1.0180751326294057,11.499470003945135,24.49731487131578,4.544944871315749,19.95237000000003,13.608232847279908,-0.065625,2.625,8.71789116871095
2021-10-07,21.84426000000002,11.32552000000004,-2.703899999999976,1.9279305848815511,0.7156986300937547,15.866269214975262,29.179990584881523,4.631830584881527,24.548159999999996,10.893239607052863,-5.05,202.0,4.973192857520616
2021-10-08,20.122920000000022,9.832420000000013,-3.517979999999966,1.9761318240009018,0.9828465511898798,16.767458375190756,29.135011824000856,5.494111824000868,23.640899999999988,11.046006836727031,-10.0,490.0,8.813553677467931
2021-10-09,19.084699999999998,10.051630000000046,-5.408119999999997,2.0034577301616423,0.9024846681963936,17.347132398357985,31.904397730161634,7.411577730161639,24.492819999999995,9.752740334978569,-10.0,553.25,11.834628312387258
2021-10-10,18.89282000000003,10.270800000000008,-4.801279999999963,2.123553437114026,1.000173317765018,16.547026754879028,30.61893343711398,6.924833437113989,23.69409999999999,10.400807894269462,-10.0,711.0,4.656431226562262
2021-10-11,19.07806000000005,9.598299999999995,-4.285439999999994,2.0818783810826176,0.9553013806851709,16.80237976176784,29.730818381082656,6.367318381082612,23.363500000000045,10.83192554406753,-10.0,523.25,6.279909095772372
2021-10-12,18.25445000000002,9.927500000000009,-3.4370199999999613,2.158432301498351,1.0324036700154124,14.954805971513736,27.286922301498294,5.595452301498312,21.69146999999998,12.126916611354602,-9.909375,396.375,6.504825236553276
2021-10-13,19.31582000000003,9.558860000000038,-3.207679999999982,2.054874826767332,1.0602377942528847,16.07975262102019,27.786054826767327,5.262554826767314,22.523500000000013,11.784516756981589,-7.678125,307.125,4.310420401645306
2021-10-14,20.24890000000005,9.946000000000026,-4.090119999999956,2.08469552885947,1.0324240063781644,17.510139535237613,30.51383552885943,6.174815528859426,24.339020000000005,10.335608261044968,-8.18125,327.25,1.1099321314031276
2021-10-15,19.344449999999995,11.085630000000037,-2.848549999999989,2.1575785905437783,1.0314488618006408,14.296397452344365,27.19912859054375,5.006128590543767,22.192999999999984,12.065031928916028,-4.746875,189.875,6.112856665929756
2021-10-16,20.94106000000005,10.821500000000015,-3.448949999999968,2.116895508541859,1.213498505881887,16.89890401442375,29.955855508541845,5.565845508541827,24.390010000000018,10.55560074345152,-10.0,853.75,4.6259928798701555
2021-10-17,19.44473000000005,11.040400000000034,-2.6050799999999867,2.0847701978146347,1.0126307478858507,14.106810945700488,26.739660197814658,4.689850197814621,22.049810000000036,12.292175220072693,-4.08125,163.25,3.4647597151023817
2021-10-18,18.825559999999996,10.48860000000002,-2.9702499999999645,2.0627704965858698,1.0390021019063056,14.408982598492116,26.828830496585795,5.033020496585834,21.79580999999996,12.308852702834713,-0.909375,36.375,5.775478040820368
2021-10-19,20.206320000000005,10.72872000000001,-3.699799999999982,1.7059198306254189,-0.2787560177356454,14.60456381288975,29.311839830625388,5.405719830625401,23.906119999999987,10.974180226206784,-0.0,0.0,6.616392874984318
2021-10-20,19.58868000000001,10.03564,-3.9057999999999993,2.0254158347361795,1.172756037066506,16.657011871802695,29.42569583473619,5.931215834736179,23.49448000000001,10.942977787386155,-10.0,1005.625,3.3894089922372546
2021-10-21,20.46807000000001,10.287800000000004,-5.005219999999952,1.981151988025772,0.8779749028406059,18.044616890866337,32.45966198802569,6.986371988025724,25.473289999999963,9.353611774926492,-10.0,650.5,6.844230258188229
2021-10-22,20.812040000000025,10.17670000000004,-4.855199999999968,1.9403725198006896,0.8312869387098658,18.26219945851051,32.46281251980065,6.795572519800658,25.667239999999993,9.327840773589912,-10.0,514.75,4.565660179900204
2021-10-23,18.98275000000001,9.839260000000024,-4.993229999999983,2.0227241777485574,0.762413301250433,16.92185747899896,30.991934177748533,7.01595417774854,23.975979999999993,10.216497164130772,-10.0,1127.75,1.0598434478786005
2021-10-24,18.69064000000003,9.030480000000011,-5.130219999999952,1.967014980718659,0.6244412635307981,17.381836244249428,30.918094980718593,7.097234980718611,23.820859999999982,10.287695530273027,-7.828125,313.125,5.319455276762083
2021-10-25,19.025300000000016,9.21470000000005,-4.606239999999957,1.7825568687625264,0.8405282517235264,17.039925120485975,30.020336868762456,6.388796868762483,23.631539999999973,10.721982559275034,-0.0125,0.5,3.239535223080262
2021-10-26,18.490350000000035,8.952800000000025,-3.4407999999999674,1.8170000598510683,0.7798983501647854,15.575248410015831,27.188950059851038,5.257800059851036,21.931150000000002,12.187975552291903,-0.50625,20.25,2.8506562241499145
2021-10-27,19.13345000000004,10.001500000000021,-4.436440000000005,1.5930173194425379,0.7084278939691444,15.869835213411704,29.599347319442586,6.0294573194425425,23.569890000000044,10.939807935210467,-0.6625,26.5,3.7348141184399424
2021-10-28,18.756500000000017,11.34390000000002,-5.0785999999999945,1.5462789930963368,0.6824831229045571,14.719962116000886,30.459978993096342,6.624878993096331,23.83510000000001,10.551113792754848,-0.0,0.0,7.259604700438902
2021-10-29,18.145380000000046,9.783839999999998,-4.835299999999961,2.044648402063501,0.8676540732698186,16.10914247533333,29.86062840206347,6.879948402063462,22.980680000000007,10.863945447236745,-6.775,271.0,8.217443978871893
2021-10-30,18.504050000000007,10.112120000000004,-5.092960000000005,1.9462522036984637,0.8107919703066386,16.24193417400511,30.63622220369848,7.039212203698469,23.59701000000001,10.449864402935816,-2.0375,81.5,4.462059714985213
2021-10-31,18.224630000000047,9.457970000000046,-4.514139999999998,1.913425751666523,0.8220203879620271,16.01624613962855,29.166335751666566,6.4275657516665206,22.738770000000045,11.215965519243866,-1.284375,51.375,7.779989498488712
2021-11-01,17.678120000000035,10.020960000000002,-4.913430000000005,2.0350891837832137,0.7959811549662277,15.40166033874948,29.54006918378326,6.948519183783219,22.59155000000004,11.0748610845136,-1.86875,74.75,11.714312383472139
2021-11-02,17.987900000000025,9.900630000000035,-4.581269999999961,1.8187772697994546,0.8056380563844527,15.292955326183858,28.9692172697994,6.4000472697994155,22.569169999999986,11.350265982482938,-0.284375,11.375,5.34030442238468
2021-11-03,18.322140000000047,10.049040000000048,-4.426279999999963,1.8370098688041026,0.9262913370590695,15.462681205863134,29.011709868804076,6.2632898688040655,22.74842000000001,11.291979666832276,-6.965625,278.625,2.127384383221178
