date,YEAR,MONTH,MAX,MIN,DTR,AW,RF,EVP,DRNRF,SSH,RF_3d,RF_7d,MAX_3d_avg,MIN_3d_avg,DTR_3d_avg,RF_lag1,MAX_lag1,MIN_lag1,LABEL_lag1,MONTH_sin,MONTH_cos,DOY_sin,DOY_cos,SEASON,HA_flag,RF_nonzero,LABEL
2015-09-01,2015,9,29.7,21.1,8.599999999999998,3.0,0.4,5.8,5.0,444.0,0.0,7.199999999999997,28.766666666666666,20.500000000000004,8.266666666666666,0.0,29.4,20.8,0,-1.0,-1.8369701987210297e-16,-0.8717063187093217,-0.4900286664290594,2,0,1,0
2015-09-02,2015,9,31.0,21.6,9.399999999999999,3.0,0.0,6.0,0.0,474.0,0.4,7.599999999999997,29.466666666666665,21.000000000000004,8.466666666666665,0.4,29.7,21.1,0,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502,2,0,0,0
2015-09-03,2015,9,30.7,22.0,8.7,2.0,0.0,6.5,0.0,186.0,0.4,7.599999999999997,30.03333333333333,21.166666666666668,8.866666666666665,0.0,31.0,21.6,0,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046,2,0,0,0
2015-09-04,2015,9,31.7,21.3,10.399999999999999,2.0,1.2,6.0,60.0,204.0,0.4,5.899999999999997,30.466666666666665,21.566666666666674,8.899999999999999,0.0,30.7,22.0,0,-1.0,-1.8369701987210297e-16,-0.8958392907349089,-0.4443781781046134,2,0,1,1
2015-09-05,2015,9,31.7,20.2,11.5,2.0,24.4,5.4,62.0,390.0,1.2,1.5999999999999965,31.13333333333333,21.633333333333336,9.499999999999998,1.2,31.7,21.3,1,-1.0,-1.8369701987210297e-16,-0.9033558023246842,-0.4288919379124841,2,0,1,1
2015-09-06,2015,9,30.5,21.3,9.2,2.0,0.2,5.5,45.0,258.0,25.599999999999998,25.999999999999996,31.366666666666664,21.166666666666668,10.2,24.4,31.7,20.2,1,-1.0,-1.8369701987210297e-16,-0.9106046300942162,-0.41327860778290443,2,0,1,1
2015-09-07,2015,9,30.8,20.0,10.8,4.0,37.1,4.5,330.0,372.0,25.799999999999997,26.199999999999996,31.299999999999997,20.933333333333337,10.366666666666665,0.2,30.5,21.3,1,-1.0,-1.8369701987210297e-16,-0.9175836260593934,-0.3975428142825566,2,0,1,1
2015-09-08,2015,9,28.5,19.8,8.7,4.0,36.6,3.2,445.0,132.0,61.7,63.3,31.0,20.500000000000004,10.5,37.1,30.8,20.0,1,-1.0,-1.8369701987210297e-16,-0.9242907221930934,-0.3816892202666586,2,0,1,0
2015-09-09,2015,9,27.6,20.5,7.100000000000001,6.0,0.0,4.0,15.0,210.0,73.9,99.5,29.933333333333326,20.36666666666667,9.566666666666666,36.6,28.5,19.8,0,-1.0,-1.8369701987210297e-16,-0.9307239310379793,-0.3657225234972692,2,0,0,0
2015-09-10,2015,9,26.3,19.6,6.699999999999999,5.0,0.0,3.4,0.0,0.0,73.69999999999999,99.5,28.966666666666665,20.100000000000005,8.866666666666667,0.0,27.6,20.5,0,-1.0,-1.8369701987210297e-16,-0.9368813462954315,-0.34964745525122826,2,0,0,0
2015-09-11,2015,9,27.0,19.4,7.600000000000001,4.0,3.3,4.0,235.0,150.0,36.599999999999994,99.5,27.466666666666665,19.966666666666672,7.5,0.0,26.3,19.6,0,-1.0,-1.8369701987210297e-16,-0.9427611433904206,-0.33346877891818705,2,0,1,0
2015-09-12,2015,9,27.4,20.0,7.399999999999999,4.0,0.0,4.7,0.0,48.0,3.2999999999999927,101.6,26.966666666666665,19.833333333333336,7.133333333333334,3.3,27.0,19.4,0,-1.0,-1.8369701987210297e-16,-0.9483615800121716,-0.31719128858910595,2,0,0,0
2015-09-13,2015,9,28.4,19.3,9.099999999999998,4.0,0.0,6.0,0.0,240.0,3.2999999999999927,77.19999999999999,26.899999999999995,19.666666666666668,7.233333333333333,0.0,27.4,20.0,0,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,2,0,0,0
2015-09-14,2015,9,29.7,19.4,10.3,5.0,5.3,4.8,90.0,426.0,3.2999999999999927,77.0,27.599999999999998,19.566666666666666,8.033333333333333,0.0,28.4,19.3,0,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,2,0,1,0
2015-09-15,2015,9,28.0,19.3,8.7,6.0,0.0,5.5,0.0,294.0,5.299999999999993,45.199999999999996,28.5,19.566666666666666,8.933333333333332,5.3,29.7,19.4,0,-1.0,-1.8369701987210297e-16,-0.9634705485641486,-0.26781430516217486,2,0,0,0
2015-09-16,2015,9,27.3,19.8,7.5,7.0,0.0,5.0,0.0,78.0,5.299999999999993,8.599999999999993,28.7,19.333333333333336,9.366666666666665,0.0,28.0,19.3,0,-1.0,-1.8369701987210297e-16,-0.9679377830240641,-0.25119006388481957,2,0,0,0
2015-09-17,2015,9,28.6,20.1,8.5,6.0,0.0,5.4,0.0,294.0,5.299999999999993,8.599999999999993,28.333333333333332,19.5,8.833333333333334,0.0,27.3,19.8,0,-1.0,-1.8369701987210297e-16,-0.9721181966290612,-0.23449138957041052,2,0,0,0
2015-09-18,2015,9,27.0,19.1,7.899999999999999,5.0,0.0,5.7,0.0,0.0,0.0,8.599999999999993,27.966666666666665,19.733333333333338,8.233333333333333,0.0,28.6,20.1,0,-1.0,-1.8369701987210297e-16,-0.9760105506323682,-0.21772323039653224,2,0,0,0
2015-09-19,2015,9,29.0,20.2,8.8,5.0,0.4,5.0,5.0,372.0,0.0,5.299999999999993,27.63333333333333,19.66666666666667,7.966666666666666,0.0,27.0,19.1,0,-1.0,-1.8369701987210297e-16,-0.9796136916454901,-0.20089055513063528,2,0,1,0
2015-09-20,2015,9,29.4,20.9,8.5,5.0,0.0,5.5,3.0,156.0,0.3999999999999929,5.699999999999993,28.2,19.800000000000004,8.4,0.4,29.0,20.2,0,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986,2,0,0,0
2015-09-21,2015,9,29.0,19.2,9.8,4.0,7.2,4.2,150.0,186.0,0.3999999999999929,5.699999999999993,28.466666666666665,20.06666666666667,8.4,0.0,29.4,20.9,0,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195,2,0,1,0
2015-09-22,2015,9,29.4,20.7,8.7,2.0,0.0,4.3,0.0,330.0,7.599999999999993,7.599999999999993,29.13333333333333,20.100000000000005,9.033333333333333,7.2,29.0,19.2,0,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262,2,0,0,0
2015-09-23,2015,9,31.0,20.7,10.3,2.0,1.1,5.5,20.0,546.0,7.199999999999993,7.599999999999993,29.266666666666662,20.26666666666667,9.0,0.0,29.4,20.7,0,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,2,0,1,0
2015-09-24,2015,9,31.0,22.9,8.100000000000001,1.0,0.0,6.3,0.0,180.0,8.299999999999994,8.699999999999994,29.799999999999997,20.200000000000003,9.6,1.1,31.0,20.7,0,-1.0,-1.8369701987210297e-16,-0.9932568492674143,-0.11593459959550066,2,0,0,1
2015-09-25,2015,9,33.2,18.7,14.500000000000004,2.0,18.8,5.3,120.0,348.0,1.099999999999993,8.699999999999994,30.466666666666665,21.433333333333334,9.033333333333333,0.0,31.0,22.9,1,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211,2,0,1,0
2015-09-26,2015,9,30.3,20.0,10.3,2.0,9.2,4.2,100.0,300.0,19.899999999999995,27.499999999999993,31.73333333333333,20.76666666666667,10.966666666666669,18.8,33.2,18.7,0,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288,2,0,1,1
2015-09-27,2015,9,28.7,20.6,8.099999999999998,2.0,0.5,5.0,11.0,126.0,27.999999999999993,36.3,31.499999999999996,20.533333333333335,10.966666666666669,9.2,30.3,20.0,1,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625,2,0,1,1
2015-09-28,2015,9,31.6,19.7,11.900000000000002,2.0,34.8,5.8,330.0,414.0,28.499999999999993,36.8,30.73333333333333,19.76666666666667,10.966666666666669,0.5,28.7,20.6,1,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,2,0,1,0
2015-09-29,2015,9,29.7,20.6,9.099999999999998,1.0,8.5,5.8,11.0,245.0,44.499999999999986,64.39999999999999,30.2,20.100000000000005,10.1,34.8,31.6,19.7,0,-1.0,-1.8369701987210297e-16,-0.9995462806873573,-0.03012030484690836,2,0,1,0
2015-09-30,2015,9,29.7,21.3,8.399999999999999,1.0,0.8,6.1,10.0,222.0,43.79999999999998,72.89999999999999,29.999999999999996,20.3,9.7,8.5,29.7,20.6,0,-1.0,-1.8369701987210297e-16,-0.9999166586547379,-0.012910296075008843,2,0,1,0
2015-10-01,2015,10,29.3,21.0,8.3,1.0,0.4,4.0,15.0,245.0,44.09999999999998,72.6,30.33333333333333,20.533333333333335,9.799999999999999,0.8,29.7,21.3,0,-0.8660254037844386,0.5000000000000001,-0.9999907397361901,0.004303538296243821,3,0,1,0
2015-10-02,2015,10,30.0,21.7,8.3,2.0,2.6,5.1,60.0,354.0,9.699999999999985,73.0,29.566666666666663,20.96666666666667,8.6,0.4,29.3,21.0,0,-0.8660254037844386,0.5000000000000001,-0.9997685019798909,0.021516097436222233,3,0,1,0
2015-10-03,2015,10,29.8,21.3,8.5,4.0,0.3,5.1,10.0,204.0,3.799999999999986,56.79999999999999,29.66666666666666,21.33333333333334,8.333333333333334,2.6,30.0,21.7,0,-0.8660254037844386,0.5000000000000001,-0.9992500112396835,0.03872228089217399,3,0,1,0
2015-10-04,2015,10,29.6,21.3,8.3,3.0,3.2,4.6,0.0,306.0,3.2999999999999856,47.9,29.7,21.333333333333332,8.366666666666667,0.3,29.8,21.3,0,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302,3,0,1,1
2015-10-05,2015,10,29.0,20.0,9.0,3.0,10.9,4.0,260.0,264.0,6.099999999999985,50.59999999999999,29.799999999999997,21.433333333333337,8.366666666666667,3.2,29.6,21.3,1,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,3,0,1,0
2015-10-06,2015,10,26.8,19.5,7.300000000000001,3.0,4.7,3.6,200.0,30.0,14.399999999999986,26.699999999999996,29.466666666666665,20.86666666666667,8.6,10.9,29.0,20.0,0,-0.8660254037844386,0.5000000000000001,-0.9959189961471792,0.0902516100310407,3,0,1,1
2015-10-07,2015,10,28.5,20.3,8.2,3.0,6.7,4.4,100.0,198.0,18.799999999999986,22.899999999999995,28.466666666666665,20.26666666666667,8.200000000000001,4.7,26.8,19.5,1,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306,3,0,1,0
2015-10-08,2015,10,30.2,20.9,9.3,4.0,4.2,3.1,25.0,468.0,22.299999999999986,28.799999999999994,28.099999999999994,19.933333333333337,8.166666666666666,6.7,28.5,20.3,0,-0.8660254037844386,0.5000000000000001,-0.9922222094179324,0.12447926388678869,3,0,1,0
2015-10-09,2015,10,28.8,20.6,8.2,6.0,0.0,5.5,0.0,324.0,15.599999999999987,32.599999999999994,28.499999999999996,20.233333333333338,8.266666666666667,4.2,30.2,20.9,0,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,3,0,0,0
2015-10-10,2015,10,29.4,20.5,8.899999999999999,6.0,0.0,5.0,0.0,234.0,10.899999999999988,29.999999999999993,29.16666666666666,20.6,8.566666666666666,0.0,28.8,20.6,0,-0.8660254037844386,0.5000000000000001,-0.9873494423939864,0.15855938510313475,3,0,0,0
