date,utc_hour,slot,ERA5_T2M,ERA5_D2M,ERA5_U10,ERA5_V10,ERA5_CAPE,ERA5_SP,ERA5_t_500hPa,ERA5_t_700hPa,ERA5_t_850hPa,ERA5_q_500hPa,ERA5_q_700hPa,ERA5_q_850hPa,ERA5_u_500hPa,ERA5_u_700hPa,ERA5_u_850hPa,ERA5_v_500hPa,ERA5_v_700hPa,ERA5_v_850hPa,K_INDEX_ERA5,TOTALS_TOTALS_ERA5,LIFTED_INDEX_ERA5
2018-11-28,6,1,297.7736511230469,287.672607421875,-3.104354858398437,0.205169677734375,0.0,91879.546875,270.64654541015625,283.59881591796875,288.8531494140625,6.212400330696255e-05,0.0018824152648448,0.0083110854029655,-7.5869140625,-2.443344116210937,-5.0860595703125,2.545394897460937,2.0584716796875,0.644256591796875,17.951288753747782,29.02114399671548,-12.441898121553308
2018-11-28,12,2,298.1464233398437,289.9041442871094,-1.63330078125,0.849761962890625,0.0,91664.9375,270.3680419921875,283.31646728515625,291.9276123046875,0.0003690340090543,0.0016149522271007,0.0101381726562976,-5.5550537109375,-3.441650390625,-4.9027252197265625,2.63031005859375,1.132049560546875,2.1486968994140625,23.146227910742027,34.479700976610076,-15.794864430147058
2018-11-28,18,3,292.3050537109375,290.46221923828125,-3.152816772460937,0.256866455078125,0.0,91888.078125,269.3550109863281,283.691650390625,290.3196716308594,0.0008071190677583,0.0012881567236036,0.0100878328084945,-3.9115142822265625,-4.9185943603515625,-2.436431884765625,4.2693939208984375,2.008392333984375,1.4383697509765625,21.798999786004327,34.8474824666976,-15.199954762178308
2018-11-29,0,0,292.95343017578125,290.9096069335937,-3.2884979248046875,-0.8141937255859375,3.125,91858.5,268.780517578125,283.1083374023437,290.403564453125,0.0014703443739563,0.0051771663129329,0.0085985548794269,-4.195724487304688,-0.6623992919921875,-2.491424560546875,3.4629364013671875,2.1656036376953125,1.3868255615234375,25.440430665016084,34.59108417630188,-15.858340992647058
2018-11-29,6,1,298.20526123046875,290.63641357421875,-2.6080780029296875,-0.78271484375,4.625,92020.71875,268.2470092773437,282.8817749023437,289.52294921875,0.0017804941162467,0.0047544464468955,0.0115260779857635,-3.784957885742188,-2.3165283203125,-4.9956817626953125,1.264892578125,0.924560546875,-0.895538330078125,27.82468947172159,37.70500864982609,-15.511234059053365
2018-11-29,12,2,298.503662109375,290.8101806640625,-1.8017425537109373,1.3893585205078125,2.375,91782.0,268.59088134765625,283.1346435546875,291.3620910644531,0.000719356816262,0.0032989182509481,0.0119369737803936,-4.561676025390625,-3.986846923828125,-4.5914306640625,-1.2809295654296875,-0.61846923828125,-0.3485107421875,28.02245819345105,39.2673021495342,-17.006503834443933
2018-11-29,18,3,294.1119384765625,292.0008850097656,-2.8979644775390625,0.6999053955078125,3.375,92013.34375,269.30712890625,281.942138671875,289.9097595214844,0.0002649085945449,0.0090221054852008,0.0119974035769701,-6.7310943603515625,-5.472183227539063,-6.776290893554688,-0.0194091796875,0.4689178466796875,-0.955169677734375,32.83000100553025,36.44290528595445,-14.837924732881433
2018-11-30,0,0,293.4654235839844,290.7904052734375,-2.3761444091796875,-0.1355133056640625,8.125,91871.8125,269.16632080078125,282.0585327148437,290.4696044921875,0.000120057928143,0.0083372443914413,0.0104782134294509,-5.907974243164063,-1.466064453125,-6.2876739501953125,-0.6723175048828125,-0.375946044921875,-1.8584747314453125,31.210208797454733,35.76517632007588,-15.538577809053308
2018-11-30,6,1,299.2391662597656,289.4398803710937,-3.1624755859375,-0.9102020263671876,0.0,92010.046875,269.1591796875,282.68585205078125,290.0406494140625,0.000106481151306,0.0077342204749584,0.0104647241532802,-8.580902099609375,1.1053466796875,-4.9972686767578125,1.441864013671875,-1.3140716552734375,-1.5937652587890625,29.544562304019827,35.33701419234268,-15.116763844209558
2018-11-30,12,2,298.6910095214844,289.6128845214844,-1.4830474853515625,0.71722412109375,0.0,91702.15625,269.3698425292969,283.1339111328125,293.2675170898437,8.5244799265638e-05,0.003247651271522,0.0100127346813678,-5.7241058349609375,2.236572265625,-3.279205322265625,1.41656494140625,-5.897186279296875,-0.107208251953125,27.174149380624097,37.69056671261772,-18.132968678193876
