date,year,month,slot,slot_label,MAX,MIN,DTR,AW,RF,EVP,DRNRF,SSH,RF_3d,RF_7d,MAX_3d_avg,MIN_3d_avg,DTR_3d_avg,RF_lag1,MAX_lag1,MIN_lag1,LABEL_lag1,MONTH_sin,MONTH_cos,DOY_sin,DOY_cos,SEASON,HA_flag,RF_nonzero,CAPE,K_INDEX,LIFTED_INDEX,TOTALS_TOTALS,PRECIP_WATER,ERA5_T2M,ERA5_D2M,ERA5_U10,ERA5_V10,ERA5_CAPE,ERA5_SP,ERA5_t_500hPa,ERA5_t_700hPa,ERA5_t_850hPa,ERA5_q_500hPa,ERA5_q_700hPa,ERA5_q_850hPa,ERA5_u_500hPa,ERA5_u_700hPa,ERA5_u_850hPa,ERA5_v_500hPa,ERA5_v_700hPa,ERA5_v_850hPa,slot_sin,slot_cos,slot_month_clim,doy_sin,doy_cos,ts_label_lag1_slot,ts_any_yesterday,ts_label,prob,predicted,outcome
2023-01-04,2023,1,1,0601-1200,26.8,16.8,10.0,2.0,0.0,6.0,0.0,420.0,0.0,0.0,28.700000000000003,16.100000000000005,12.6,0.0,28.0,16.3,0.0,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,-5.232786611579769,2.700094172179149,36.293404747122906,14.676086534259005,298.09234619140625,285.9871520996094,-3.741973876953125,-0.0950927734375,0.0,92007.46875,268.3384094238281,283.12847900390625,288.9984741210937,0.0001666137686697,0.0008057591039687,0.0076648481190204,-6.83056640625,-4.32965087890625,-5.8991546630859375,-0.759246826171875,-0.572235107421875,-0.4095001220703125,1.0,6.123233995736766e-17,0.0,0.0688024268023198,0.9976303053065856,0,0,0,0.007705136642410717,0,TN
2023-01-04,2023,1,2,1201-1800,26.8,16.8,10.0,2.0,0.0,6.0,0.0,420.0,0.0,0.0,28.700000000000003,16.100000000000005,12.6,0.0,28.0,16.3,0.0,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,-5.232786611579769,2.700094172179149,36.293404747122906,14.676086534259005,297.5027770996094,287.2691955566406,-2.4945068359375,0.4368133544921875,0.0,91667.015625,268.3848876953125,283.5575561523437,290.6143798828125,0.0001689684431767,0.0006363212596625,0.0086112841963768,-4.6900482177734375,-2.749496459960937,-5.466461181640625,-1.5754241943359375,-0.009185791015625,0.3308868408203125,1.2246467991473532e-16,-1.0,0.0,0.0688024268023198,0.9976303053065856,0,0,0,0.0,0,TN
2023-01-04,2023,1,3,1801-2400,26.8,16.8,10.0,2.0,0.0,6.0,0.0,420.0,0.0,0.0,28.700000000000003,16.100000000000005,12.6,0.0,28.0,16.3,0.0,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,-5.232786611579769,2.700094172179149,36.293404747122906,14.676086534259005,291.3905639648437,289.49365234375,-3.7061767578125,0.282989501953125,0.75,91915.5625,268.20721435546875,284.6895446777344,288.4773864746094,0.0001671751815592,0.0005736523307859,0.008933663368225,-3.721954345703125,-4.0745391845703125,-7.1513671875,-0.7609100341796875,0.6479644775390625,-0.331085205078125,-1.0,-1.8369701987210294e-16,0.0,0.0688024268023198,0.9976303053065856,0,0,0,0.0,0,TN
2023-01-05,2023,1,0,0001-0600,26.3,16.8,9.5,3.0,0.0,6.0,0.0,420.0,0.0,0.0,27.96666666666667,16.400000000000002,11.566666666666665,0.0,26.8,16.8,0.0,0.4999999999999999,0.8660254037844387,0.0859647987374464,0.9962981749346078,0.0,0.0,0.0,24.75,1.5627717834913142,0.4975686208599086,39.67741258487871,18.139825510259385,291.2662353515625,288.7837829589844,-3.988449096679688,0.7785491943359375,2.125,91807.28125,268.05303955078125,284.07598876953125,286.89630126953125,0.0001648962206672,0.0005885851569473,0.0089784823358058,-2.8923492431640625,-1.7618255615234375,-10.2269287109375,-1.70233154296875,1.843414306640625,0.644073486328125,0.0,1.0,0.0,0.0859647987374464,0.9962981749346078,0,0,0,0.01816274955274745,0,TN
2023-01-05,2023,1,1,0601-1200,26.3,16.8,9.5,3.0,0.0,6.0,0.0,420.0,0.0,0.0,27.96666666666667,16.400000000000002,11.566666666666665,0.0,26.8,16.8,0.0,0.4999999999999999,0.8660254037844387,0.0859647987374464,0.9962981749346078,0.0,0.0,0.0,24.75,1.5627717834913142,0.4975686208599086,39.67741258487871,18.139825510259385,296.8025207519531,287.9022827148437,-4.49920654296875,1.026702880859375,0.0,92063.46875,267.7466125488281,283.78240966796875,288.00640869140625,0.0001742226450005,0.0005756330210715,0.0093671698123216,-5.1844482421875,-1.689849853515625,-7.3906402587890625,-1.30169677734375,0.8287811279296875,1.562286376953125,1.0,6.123233995736766e-17,0.0,0.0859647987374464,0.9962981749346078,0,0,0,0.0077153678562163685,0,TN
2023-01-05,2023,1,2,1201-1800,26.3,16.8,9.5,3.0,0.0,6.0,0.0,420.0,0.0,0.0,27.96666666666667,16.400000000000002,11.566666666666665,0.0,26.8,16.8,0.0,0.4999999999999999,0.8660254037844387,0.0859647987374464,0.9962981749346078,0.0,0.0,0.0,24.75,1.5627717834913142,0.4975686208599086,39.67741258487871,18.139825510259385,297.09295654296875,289.31817626953125,-3.316024780273437,0.9554443359375,24.75,91799.984375,267.8863830566406,282.0919189453125,289.6195068359375,0.0001978227664949,0.000793432816863,0.0107949115335941,-3.782257080078125,-1.9269866943359373,-6.963409423828125,-1.3347930908203125,0.99163818359375,1.0299224853515625,1.2246467991473532e-16,-1.0,0.0,0.0859647987374464,0.9962981749346078,0,0,0,0.0,0,TN
2023-01-05,2023,1,3,1801-2400,26.3,16.8,9.5,3.0,0.0,6.0,0.0,420.0,0.0,0.0,27.96666666666667,16.400000000000002,11.566666666666665,0.0,26.8,16.8,0.0,0.4999999999999999,0.8660254037844387,0.0859647987374464,0.9962981749346078,0.0,0.0,0.0,24.75,1.5627717834913142,0.4975686208599086,39.67741258487871,18.139825510259385,291.9190673828125,289.3521423339844,-3.2154541015625,-0.13275146484375,1.875,92074.171875,267.6561889648437,282.75250244140625,288.680419921875,0.0002070995979011,0.0006210843566805,0.0094670541584491,-4.227828979492188,-3.4883575439453125,-7.89483642578125,-1.9511566162109373,0.7294158935546875,-2.074691772460937,-1.0,-1.8369701987210294e-16,0.0,0.0859647987374464,0.9962981749346078,0,0,0,0.0,0,TN
2023-01-06,2023,1,0,0001-0600,25.0,16.2,8.8,3.0,0.0,1.8,0.0,186.0,0.0,0.0,27.03333333333333,16.633333333333336,10.4,0.0,26.3,16.8,0.0,0.4999999999999999,0.8660254037844387,0.1031016974474348,0.9946708199115212,0.0,0.0,0.0,0.25,13.968203932654433,1.1853121464142191,39.80222438253361,20.123891795313508,289.8510437011719,287.7684936523437,-2.971832275390625,-0.7764739990234375,0.0,91913.609375,267.0933837890625,282.17889404296875,289.40478515625,0.0002483229909557,0.0011671117972582,0.0055906400084495,-3.222412109375,-5.97705078125,-9.341888427734377,-1.4508819580078125,3.70867919921875,0.7977294921875,0.0,1.0,0.0,0.1031016974474348,0.9946708199115212,0,0,0,0.018190412575334065,0,TN
2023-01-06,2023,1,1,0601-1200,25.0,16.2,8.8,3.0,0.0,1.8,0.0,186.0,0.0,0.0,27.03333333333333,16.633333333333336,10.4,0.0,26.3,16.8,0.0,0.4999999999999999,0.8660254037844387,0.1031016974474348,0.9946708199115212,0.0,0.0,0.0,0.25,13.968203932654433,1.1853121464142191,39.80222438253361,20.123891795313508,297.5038452148437,287.4512634277344,-4.634918212890625,-1.23455810546875,0.0,92184.640625,266.2694396972656,282.59686279296875,288.5477294921875,0.0003205824177712,0.0018084815237671,0.0086835399270057,-4.906494140625,-3.0428009033203125,-8.496963500976562,-4.39764404296875,4.386764526367188,-1.8850860595703125,1.0,6.123233995736766e-17,0.0,0.1031016974474348,0.9946708199115212,0,0,0,0.007715870724842246,0,TN
2023-01-06,2023,1,2,1201-1800,25.0,16.2,8.8,3.0,0.0,1.8,0.0,186.0,0.0,0.0,27.03333333333333,16.633333333333336,10.4,0.0,26.3,16.8,0.0,0.4999999999999999,0.8660254037844387,0.1031016974474348,0.9946708199115212,0.0,0.0,0.0,0.25,13.968203932654433,1.1853121464142191,39.80222438253361,20.123891795313508,297.2483825683594,288.00982666015625,-4.163909912109375,0.520965576171875,0.25,91874.046875,267.32196044921875,283.16192626953125,289.839111328125,0.000269312178716,0.0025531286373734,0.0099538564682006,-1.79449462890625,-0.8009796142578125,-9.052017211914062,-5.5908203125,2.267196655273437,0.2368621826171875,1.2246467991473532e-16,-1.0,0.0,0.1031016974474348,0.9946708199115212,0,0,0,0.0,0,TN
2023-01-06,2023,1,3,1801-2400,25.0,16.2,8.8,3.0,0.0,1.8,0.0,186.0,0.0,0.0,27.03333333333333,16.633333333333336,10.4,0.0,26.3,16.8,0.0,0.4999999999999999,0.8660254037844387,0.1031016974474348,0.9946708199115212,0.0,0.0,0.0,0.25,13.968203932654433,1.1853121464142191,39.80222438253361,20.123891795313508,291.7118530273437,289.23779296875,-3.1404266357421875,-0.9871826171875,0.0,92088.46875,267.3939208984375,282.4476623535156,289.75616455078125,0.0002153431123588,0.0042478591203689,0.0070179626345634,-1.94097900390625,-3.4061279296875,-7.647079467773437,-4.4253997802734375,3.1624755859375,-3.33123779296875,-1.0,-1.8369701987210294e-16,0.0,0.1031016974474348,0.9946708199115212,0,0,0,0.0,0,TN
2023-01-07,2023,1,0,0001-0600,26.4,16.3,10.099999999999998,4.0,0.0,4.6,0.0,420.0,0.0,0.0,26.03333333333333,16.600000000000005,9.433333333333335,0.0,25.0,16.2,0.0,0.4999999999999999,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.0,0.0,0.0,12.625,25.681279461335407,1.2373405003132234,38.72706066490946,26.49086705756549,290.4664001464844,287.8638916015625,-2.9256591796875,-0.5573272705078125,0.0,91913.125,268.27410888671875,281.47235107421875,288.297607421875,0.0001763205364113,0.005055908113718,0.0064640007913112,-2.16986083984375,-3.241073608398437,-11.843612670898438,-4.7987213134765625,2.115936279296875,-2.141098022460937,0.0,1.0,0.0,0.1202080448993527,0.9927487224577402,0,0,0,0.01817933881889105,0,TN
2023-01-07,2023,1,1,0601-1200,26.4,16.3,10.099999999999998,4.0,0.0,4.6,0.0,420.0,0.0,0.0,26.03333333333333,16.600000000000005,9.433333333333335,0.0,25.0,16.2,0.0,0.4999999999999999,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.0,0.0,0.0,12.625,25.681279461335407,1.2373405003132234,38.72706066490946,26.49086705756549,296.84405517578125,288.49566650390625,-4.872650146484375,-1.25006103515625,0.0,92124.34375,267.626708984375,281.3075561523437,288.09722900390625,0.0001873824949143,0.0065206363797187,0.0098385624587535,-2.2091522216796875,-1.903228759765625,-7.9319305419921875,-2.847625732421875,3.078353881835937,-2.09674072265625,1.0,6.123233995736766e-17,0.0,0.1202080448993527,0.9927487224577402,0,0,0,0.0077240051278908315,0,TN
2023-01-07,2023,1,2,1201-1800,26.4,16.3,10.099999999999998,4.0,0.0,4.6,0.0,420.0,0.0,0.0,26.03333333333333,16.600000000000005,9.433333333333335,0.0,25.0,16.2,0.0,0.4999999999999999,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.0,0.0,0.0,12.625,25.681279461335407,1.2373405003132234,38.72706066490946,26.49086705756549,296.9416809082031,288.5880126953125,-2.418731689453125,-0.39306640625,12.625,91814.0,267.8245849609375,282.0373229980469,289.40704345703125,0.0001938933419296,0.0059293769299983,0.0101965107023715,-1.1454315185546875,0.2725830078125,-5.2009124755859375,-2.3697509765625,0.7480010986328125,-1.5203857421875,1.2246467991473532e-16,-1.0,0.0,0.1202080448993527,0.9927487224577402,0,0,0,0.0,0,TN
2023-01-07,2023,1,3,1801-2400,26.4,16.3,10.099999999999998,4.0,0.0,4.6,0.0,420.0,0.0,0.0,26.03333333333333,16.600000000000005,9.433333333333335,0.0,25.0,16.2,0.0,0.4999999999999999,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.0,0.0,0.0,12.625,25.681279461335407,1.2373405003132234,38.72706066490946,26.49086705756549,293.6758728027344,289.4513244628906,-2.2450103759765625,-0.4557647705078125,31.25,92029.625,268.03887939453125,283.4163818359375,288.19989013671875,0.0001749722432577,0.0013989531435072,0.0111569054424762,-0.61639404296875,-1.4698333740234375,-5.58209228515625,-1.392822265625,-0.8350372314453125,-2.582763671875,-1.0,-1.8369701987210294e-16,0.0,0.1202080448993527,0.9927487224577402,0,0,0,0.0,0,TN
2023-01-08,2023,1,0,0001-0600,26.2,17.0,9.2,2.0,0.0,4.5,0.0,120.0,0.0,0.0,25.9,16.433333333333337,9.466666666666669,0.0,26.4,16.3,0.0,0.4999999999999999,0.8660254037844387,0.1372787721132647,0.9905324521322229,0.0,0.0,0.0,0.375,-5.1345214787045,2.874819124604926,35.353592689688696,14.791567480563756,291.2804870605469,290.38037109375,-2.4007568359375,-1.2127838134765625,0.25,91831.34375,268.3861083984375,283.79815673828125,288.0767517089844,0.0001595410867594,0.0006254469044506,0.0090562589466571,-0.7395477294921875,-1.496917724609375,-4.4577484130859375,-1.001983642578125,-0.5257110595703125,-6.21807861328125,0.0,1.0,0.0,0.1372787721132647,0.9905324521322229,0,0,0,0.018158283414108765,0,TN
2023-01-08,2023,1,1,0601-1200,26.2,17.0,9.2,2.0,0.0,4.5,0.0,120.0,0.0,0.0,25.9,16.433333333333337,9.466666666666669,0.0,26.4,16.3,0.0,0.4999999999999999,0.8660254037844387,0.1372787721132647,0.9905324521322229,0.0,0.0,0.0,0.375,-5.1345214787045,2.874819124604926,35.353592689688696,14.791567480563756,296.794189453125,287.8910522460937,-2.5276336669921875,-1.5951995849609375,0.0,92005.78125,269.2704467773437,282.74383544921875,288.4974975585937,0.0001539528748253,0.0010389476083219,0.0093773156404495,-1.4598541259765625,-1.687713623046875,-3.695724487304688,-1.10589599609375,-1.7638702392578125,-2.498031616210937,1.0,6.123233995736766e-17,0.0,0.1372787721132647,0.9905324521322229,0,0,0,0.00772444302222766,0,TN
2023-01-08,2023,1,2,1201-1800,26.2,17.0,9.2,2.0,0.0,4.5,0.0,120.0,0.0,0.0,25.9,16.433333333333337,9.466666666666669,0.0,26.4,16.3,0.0,0.4999999999999999,0.8660254037844387,0.1372787721132647,0.9905324521322229,0.0,0.0,0.0,0.375,-5.1345214787045,2.874819124604926,35.353592689688696,14.791567480563756,297.7234191894531,287.7322998046875,-1.43231201171875,-0.924591064453125,0.375,91697.125,269.0833740234375,283.8145751953125,291.2148132324219,0.0001681459980318,0.0006718384101986,0.0085281319916248,-1.2188262939453125,-2.584869384765625,-2.7449188232421875,-1.4921875,-1.473907470703125,-1.767181396484375,1.2246467991473532e-16,-1.0,0.0,0.1372787721132647,0.9905324521322229,0,0,0,0.0,0,TN
2023-01-08,2023,1,3,1801-2400,26.2,17.0,9.2,2.0,0.0,4.5,0.0,120.0,0.0,0.0,25.9,16.433333333333337,9.466666666666669,0.0,26.4,16.3,0.0,0.4999999999999999,0.8660254037844387,0.1372787721132647,0.9905324521322229,0.0,0.0,0.0,0.375,-5.1345214787045,2.874819124604926,35.353592689688696,14.791567480563756,290.777587890625,286.552490234375,-2.4723358154296875,-0.6222686767578125,0.0,91915.890625,269.52325439453125,284.9192199707031,289.4263916015625,0.0001874634472187,0.0006173441652208,0.0073613114655017,-1.051788330078125,-7.097457885742188,-3.4736328125,-0.0768585205078125,0.196441650390625,-2.793243408203125,-1.0,-1.8369701987210294e-16,0.0,0.1372787721132647,0.9905324521322229,0,0,0,0.0,0,TN
2023-01-09,2023,1,0,0001-0600,26.4,14.5,11.9,1.0,0.0,5.7,0.0,420.0,0.0,0.0,25.86666666666667,16.500000000000004,9.366666666666667,0.0,26.2,17.0,0.0,0.4999999999999999,0.8660254037844387,0.1543088206642811,0.9880226656636976,0.0,0.0,0.0,0.0,-30.32049951957645,8.424104859832141,24.7357814511592,7.899896276929375,289.50994873046875,288.3450927734375,-2.846588134765625,-0.2140350341796875,0.0,91890.578125,268.9130249023437,284.7185974121094,288.5013122558594,0.0001954812323674,0.0004350382369011,0.006148274987936,-0.5955352783203125,-7.322021484375,-2.8968658447265625,-0.2407379150390625,-0.141326904296875,-3.837203979492188,0.0,1.0,0.0,0.1543088206642811,0.9880226656636976,0,0,0,0.01814701925518286,0,TN
